"Row-names","Symbol","T-C___log2FoldChange","T-C___padj","data","C1","C2","C3","C4","T1","T2","T3","T4"
"ENSRNOG00000017528","Gpr157",0.153105419704567,NA," ",1.52584291029544,1.33253708570291,1.31990793961555,0,1.5560356300827,1.24975165471999,1.5425549484562,0.777832262941357
"ENSRNOG00000017536","Cdc16",0.0722026882552665,0.932077652851878," ",3.37819882731892,3.33781246848906,3.31889680020623,3.27112163087974,3.41984040469861,3.41224416265264,3.40128875402947,3.36305685110139
"ENSRNOG00000017538","Lrrc27",0.729684187305632,NA," ",0.955888976426942,0,1.31990793961555,0,1.19763364086189,1.24975165471999,1.18611994618132,0.777832262941357
"ENSRNOG00000017539","Mmp9",-2.46691152896911,NA," ",2.25068820939312,1.33253708570291,1.31990793961555,0,0,0.756171397546499,0.71167093792883,0
"ENSRNOG00000017545","Mrs2",0.10190310518334,NA," ",2.73088929068579,2.82248684954276,2.45667615953896,2.90505700106373,3.02058636635697,2.84820163537834,2.60918725059878,2.74769282195732
"ENSRNOG00000017548","Fam53a",0.282554597412301,NA," ",1.52584291029544,2.01324909346388,1.99747436360799,1.66151763179207,1.842883542693,2.15218735069341,2.06643335096257,1.94793199463306
"ENSRNOG00000017550","Fbln7",0.594730828881057,NA," ",0.955888976426942,0,0,0,0.719679163848423,0.756171397546499,0.71167093792883,0.777832262941357
"ENSRNOG00000017552","Mrpl34",-0.800746392013458,0.0112896970773749," ",5.3387998591407,5.67550284565703,5.47244071531963,6.08890970168512,4.8806803153352,4.76458459193156,4.89222059188109,4.88665298896663
"ENSRNOG00000017553","Mief1",0.315254067668607,0.64536853350703," ",3.61792076470301,3.33781246848906,3.31889680020623,2.90505700106373,3.66023084185906,3.66823728488624,3.64138378945982,3.63608438215655
"ENSRNOG00000017556","Chrm4",0.160941175593698,NA," ",0,0,0,1.66151763179207,0.719679163848423,0.756171397546499,0.71167093792883,0
"ENSRNOG00000017557","LOC100362216",-0.408824075092234,NA," ",0,1.33253708570291,0,0,0,0.756171397546499,0.71167093792883,0
"ENSRNOG00000017558","Tubb2a",0.624171431743034,0.00455081983220381," ",6.40326659577343,6.14667110647402,6.30045493789098,6.30169165806481,6.99747182693456,6.95003011778911,7.02031730971591,6.65874532878045
"ENSRNOG00000017560","Mdk",-0.101398322097435,0.836385768708014," ",4.82035573203273,4.8996872065541,5.37175219383857,5.60278967368472,5.05921630580164,5.2294775017276,5.12093621943981,4.85137706297938
"ENSRNOG00000017561","Toe1",-0.437036640100626,NA," ",2.5106765642962,2.01324909346388,2.80446811925906,2.41331857269211,2.08204812613733,2.3600873807123,2.06643335096257,1.94793199463306
"ENSRNOG00000017564","Mib2",0.375051905617381,0.639309258458319," ",3.24153069449549,3.10303743162437,2.80446811925906,2.41331857269211,3.32990153674084,3.50271711131983,3.00264814870714,3.36305685110139
"ENSRNOG00000017568","Rit2",-0.577947537180189,0.130677715782126," ",5.04230876242154,5.79867948632073,5.69713607249255,5.8392232927255,5.05921630580164,4.90391084409973,4.76265137357757,5.35807803968993
"ENSRNOG00000017571","Ndufa2",-1.89561955130148,3.03490896471484e-07," ",6.33772599978542,6.86297615448352,7.49649602050059,7.76387051575012,5.26736029350167,5.35621920165125,5.22299343589549,5.47857438544018
"ENSRNOG00000017575","Gins2",-1.1247492612536,NA," ",0.955888976426942,1.33253708570291,1.99747436360799,1.66151763179207,0.719679163848423,0.756171397546499,1.18611994618132,0.777832262941357
"ENSRNOG00000017577","Bphl",-0.476823853706724,NA," ",1.93331716602834,2.47387916348192,3.08449104497935,2.41331857269211,1.5560356300827,1.90920078527791,2.27088736683398,2.58541183429005
"ENSRNOG00000017579","Mylip",-0.0710645861550716,0.934437861265731," ",3.61792076470301,3.10303743162437,3.31889680020623,3.27112163087974,3.41984040469861,3.21226256974324,3.31147367098473,3.25921712871403
"ENSRNOG00000017581","RGD1306227",-0.904782359301596,NA," ",0.955888976426942,2.01324909346388,1.99747436360799,1.66151763179207,1.19763364086189,1.24975165471999,1.18611994618132,0.777832262941357
"ENSRNOG00000017583","Mapkap1",-0.619358174750134,0.192450940824085," ",4.08543886138466,4.26464308168933,4.55136385368544,4.75285003096457,3.86622859881566,3.66823728488624,3.84716471914885,3.86557260705612
"ENSRNOG00000017585","Abt1",-0.719961395272491,0.249508718849284," ",3.24153069449549,3.71672909254474,3.99684226304938,4.19439681223021,3.13122549985147,3.41224416265264,2.88303386937755,3.02600807093504
"ENSRNOG00000017589","Gnat1",0.594730828881057,NA," ",0.955888976426942,0,0,0,0.719679163848423,0.756171397546499,0.71167093792883,0.777832262941357
"ENSRNOG00000017593","Mtr",0.281901794892544,NA," ",2.5106765642962,2.47387916348192,2.45667615953896,2.41331857269211,2.77005557011594,2.70310499349368,2.75259838798667,2.58541183429005
"ENSRNOG00000017595","Rsu1",0.164126280957282,0.628411629934983," ",5.55609069415643,5.49297797485334,5.42297468257821,5.8392232927255,5.70316841712854,5.86262994626886,5.71846259288464,5.63196523910303
"ENSRNOG00000017597","Fbp1",-1.84830012626676,NA," ",0,1.33253708570291,0,0,0,0,0,0
"ENSRNOG00000017600","Ptpn9",0.242496043654077,0.743306139870858," ",3.72433037676754,3.33781246848906,3.08449104497935,2.90505700106373,3.58446564559501,3.50271711131983,3.48583858098504,3.71670519974215
"ENSRNOG00000017601","Srd5a1",-0.0816495931719479,0.849633587943232," ",5.37191792862371,5.49297797485334,5.3186439045845,4.86420531444165,5.1670387801568,5.30685044505498,5.19814795612082,5.22659285992524
"ENSRNOG00000017602","Il34",-0.428187483462922,NA," ",3.09054797792124,3.10303743162437,2.80446811925906,2.90505700106373,2.90075238056756,1.90920078527791,2.88303386937755,2.58541183429005
"ENSRNOG00000017604","Ripor1",1.16121266025702,NA," ",2.73088929068579,2.01324909346388,1.99747436360799,1.66151763179207,3.41984040469861,3.21226256974324,3.21569374796709,3.02600807093504
"ENSRNOG00000017605","Gmds",-0.15966079694017,0.845436822229985," ",3.24153069449549,3.33781246848906,3.31889680020623,3.56284765376128,3.02058636635697,3.21226256974324,3.21569374796709,3.36305685110139
"ENSRNOG00000017606","P2rx1",-0.401689968742975,NA," ",0.955888976426942,0,0,0,0.719679163848423,0,0,0.777832262941357
"ENSRNOG00000017607","Faf2",0.716599568669365,0.182659757053545," ",3.61792076470301,3.33781246848906,3.31889680020623,3.56284765376128,4.10185124762578,4.29300736711407,4.02722444178612,4.12389066768781
"ENSRNOG00000017608","C2cd3",0.754696779823826,NA," ",2.25068820939312,1.33253708570291,1.31990793961555,1.66151763179207,2.46668202036372,2.15218735069341,2.4499307335768,2.19306633226287
"ENSRNOG00000017610","Nedd4l",0.619910798804895,0.36481744272352," ",3.09054797792124,3.10303743162437,2.80446811925906,2.90505700106373,3.50449991571154,3.66823728488624,3.64138378945982,3.36305685110139
"ENSRNOG00000017612","Vps35",-0.104996848235839,0.721633652063154," ",6.19697364016044,6.08346606402874,6.32759027240384,6.30169165806481,6.05155464932587,6.14137647938772,6.10005633548217,6.1931768911431
"ENSRNOG00000017613","Tent4a",0.543298183168634,0.470737564376726," ",3.09054797792124,2.82248684954276,2.80446811925906,2.41331857269211,3.41984040469861,3.31571569355352,3.31147367098473,3.25921712871403
"ENSRNOG00000017619","Aldh1a1",-0.000496023017837,0.99924969094671," ",4.43796274023528,5.10458568300769,4.64062258214282,4.86420531444165,4.63993731739756,4.5690705656044,4.54346454497975,5.19879412736534
"ENSRNOG00000017621","Spns1",0.677191562098467,0.252195046736578," ",3.72433037676754,3.33781246848906,3.08449104497935,3.27112163087974,4.35081353870699,4.07442457555525,3.7817789526848,3.86557260705612
"ENSRNOG00000017622","Npm3 ENSRNOG00000017622",-0.868937440799414,0.214808872799603," ",3.24153069449549,3.53967525712525,3.85484505935888,4.01296541855242,2.62632841557738,2.15218735069341,3.40128875402947,3.02600807093504
"ENSRNOG00000017625","Htr2b",-1.50686661280186,NA," ",1.93331716602834,1.33253708570291,1.99747436360799,2.41331857269211,0.719679163848423,0.756171397546499,1.5425549484562,0.777832262941357
"ENSRNOG00000017628","Tagln",-0.479152216399329,0.224827412424157," ",6.10147709769809,6.20722294243084,6.45610144254908,7.03132327218291,5.79005583331834,6.26285154951994,6.27657068793909,5.54631954688814
"ENSRNOG00000017631","Cyp20a1",-0.147236982396311,0.849633587943232," ",3.24153069449549,3.33781246848906,3.69733061414405,4.01296541855242,3.50449991571154,3.50271711131983,3.40128875402947,3.25921712871403
"ENSRNOG00000017635","Inpp5a",0.11637310358952,0.843754884638975," ",4.30709992968373,4.14591944442505,4.12610721590833,4.01296541855242,4.15519952640631,4.3910163675292,4.2849060364872,4.29118879975745
"ENSRNOG00000017637","Fbp2",-0.405627605867483,NA," ",0,0,0,0,0.719679163848423,0,0,0
"ENSRNOG00000017641","Rnf44",0.783914008666214,0.145137447104231," ",4.61437789520552,3.71672909254474,3.52048668271296,2.90505700106373,4.74806564832051,4.72754419638111,4.54346454497975,4.61942707655497
"ENSRNOG00000017642","Acbd5",-0.357890437283181,0.225047985855352," ",5.61260319248223,5.91216164826153,5.9274241236153,5.8392232927255,5.44922593111968,5.53835688104919,5.31830558086767,5.54631954688814
"ENSRNOG00000017644","Usp6nl",0.2712049446067,0.619388810723811," ",4.16317197066233,4.01654244218184,3.99684226304938,3.56284765376128,4.20664522629162,4.24138740140882,4.23692075254324,4.29118879975745
"ENSRNOG00000017645","Mylpf",-3.64239179547372,NA," ",8.55086322054125,3.87440999862249,3.31889680020623,3.56284765376128,2.46668202036372,4.29300736711407,3.40128875402947,0
"ENSRNOG00000017646","RGD1309651",-0.66070397461661,NA," ",0.955888976426942,1.33253708570291,1.31990793961555,2.90505700106373,2.08204812613733,0,0.71167093792883,1.65244434354464
"ENSRNOG00000017647","Zc3h8",-0.601308080240855,0.406658417085741," ",3.09054797792124,3.33781246848906,3.31889680020623,3.56284765376128,2.77005557011594,2.54176682048718,2.88303386937755,2.89355140891824
"ENSRNOG00000017654","Emc8",-0.107822717723351,0.858056520759927," ",4.00327773883335,4.47627308369995,4.2447365003696,4.63217539050778,4.25631939191014,4.3910163675292,4.13587917857511,4.06351672784274
"ENSRNOG00000017657","Phf23",-0.407286496098196,0.462156002609973," ",3.82342772734509,4.26464308168933,3.99684226304938,4.75285003096457,3.73221486832675,3.66823728488624,3.7817789526848,4.06351672784274
"ENSRNOG00000017659","Hs3st2",1.51025313004544,NA," ",0.955888976426942,1.33253708570291,0,0,1.5560356300827,1.61683158547724,1.5425549484562,1.65244434354464
"ENSRNOG00000017660","Inpp4a",0.813332256063172,0.111155474538232," ",4.00327773883335,3.71672909254474,3.31889680020623,2.90505700106373,4.39583664732196,4.3910163675292,4.33134653160367,4.39283093543478
"ENSRNOG00000017663","Dolpp1",0.158317565860019,NA," ",2.5106765642962,2.47387916348192,2.45667615953896,2.90505700106373,2.77005557011594,2.84820163537834,2.75259838798667,2.40253563482961
"ENSRNOG00000017669","Chd1l",-0.337463229209002,NA," ",2.25068820939312,2.47387916348192,2.45667615953896,2.90505700106373,2.08204812613733,2.3600873807123,2.4499307335768,1.94793199463306
"ENSRNOG00000017671","Rasa3",0.782330492675185,0.125381655731203," ",4.00327773883335,3.53967525712525,3.52048668271296,3.27112163087974,4.48187498798408,4.29300736711407,4.58238699171978,4.1818392346777
"ENSRNOG00000017672","Akr1c14",-0.264448517416951,NA," ",1.93331716602834,1.33253708570291,1.99747436360799,1.66151763179207,1.5560356300827,1.24975165471999,1.5425549484562,1.94793199463306
"ENSRNOG00000017673","Brsk1",0.140818126854888,0.70024317338621," ",5.81881727788768,5.98314231522718,5.52026676928666,5.53708845387943,5.90352602585671,5.94561269376775,5.59065549350186,6.04492513490639
"ENSRNOG00000017674","Ctcf",0.192063965604878,0.722313168984945," ",4.30709992968373,4.26464308168933,3.85484505935888,4.35553939796838,4.25631939191014,4.52657451329249,4.37633860625207,4.39283093543478
"ENSRNOG00000017676","Plvap",0.337607881729985,NA," ",1.93331716602834,2.01324909346388,1.99747436360799,1.66151763179207,1.842883542693,2.15218735069341,2.27088736683398,2.40253563482961
"ENSRNOG00000017679","Cckbr",1.09154927512186,NA," ",0.955888976426942,1.33253708570291,0,0,1.5560356300827,1.61683158547724,1.18611994618132,0.777832262941357
"ENSRNOG00000017680","Dennd2d",-1.54395315879557,NA," ",0.955888976426942,0,1.99747436360799,1.66151763179207,0.719679163848423,0,0.71167093792883,0.777832262941357
"ENSRNOG00000017686","Pi15",-0.813407370620946,NA," ",0.955888976426942,1.33253708570291,2.45667615953896,0,0.719679163848423,0.756171397546499,1.18611994618132,1.28042511035634
"ENSRNOG00000017689","Itih3",0.984915283153644,0.000848855534500715," ",5.3387998591407,4.97126923447695,5.14647361582936,4.63217539050778,6.12023727540816,6.03927501642166,5.80328345889242,6.20719743273763
"ENSRNOG00000017690","Ccsap",-0.0902292847093659,NA," ",2.92189743353692,2.82248684954276,2.80446811925906,2.41331857269211,2.90075238056756,2.54176682048718,2.60918725059878,2.74769282195732
"ENSRNOG00000017692","Ppp1r37",0.259483137703689,0.616160659941005," ",4.37401460126137,4.14591944442505,3.99684226304938,4.01296541855242,4.35081353870699,4.5690705656044,4.33134653160367,4.39283093543478
"ENSRNOG00000017693","Slc2a5",-0.12997753767778,NA," ",3.09054797792124,3.10303743162437,3.31889680020623,2.90505700106373,2.77005557011594,3.10081397323126,3.21569374796709,2.89355140891824
"ENSRNOG00000017695","AABR07012795.1",-0.0909007119452838,NA," ",0.955888976426942,1.33253708570291,0,1.66151763179207,0,1.61683158547724,0.71167093792883,1.28042511035634
"ENSRNOG00000017702","Gpld1",1.14728339260169,0.120974452602601," ",2.92189743353692,2.47387916348192,2.45667615953896,1.66151763179207,3.41984040469861,3.8167068072035,3.40128875402947,3.45992179377379
"ENSRNOG00000017703","Unc93b1",-0.188607139905464,0.773328030366038," ",4.43796274023528,3.71672909254474,4.45621640426422,3.80539026725691,3.9288389978285,3.8167068072035,4.41996988328732,3.71670519974215
"ENSRNOG00000017704","Sema3f",0.722790655589508,NA," ",0.955888976426942,0,1.31990793961555,0,1.5560356300827,0.756171397546499,1.18611994618132,0.777832262941357
"ENSRNOG00000017706","Slc66a1",0.230428172271059,NA," ",1.93331716602834,2.01324909346388,1.31990793961555,1.66151763179207,1.842883542693,1.90920078527791,2.06643335096257,1.94793199463306
"ENSRNOG00000017707","Abi2",0.0299377374114458,0.954422826007167," ",5.00056613603064,5.22661802896702,5.26350563503491,4.50047786124213,5.14082917736971,5.14771865214806,4.86090281302614,5.14153621528892
"ENSRNOG00000017712","Cartpt",-0.960828032415907,0.085103106946157," ",3.50303318058944,4.37433512861933,3.99684226304938,4.75285003096457,3.13122549985147,3.41224416265264,3.31147367098473,3.25921712871403
"ENSRNOG00000017714","Usp3",-0.567129294521098,0.406658417085741," ",3.09054797792124,3.53967525712525,3.69733061414405,3.80539026725691,2.77005557011594,3.21226256974324,3.11309998781388,2.89355140891824
"ENSRNOG00000017716","Ucp3",-1.12696161402378,NA," ",0.955888976426942,0,0,0,0,0,0,0.777832262941357
"ENSRNOG00000017718","Tmco6",-0.267534522877875,NA," ",2.25068820939312,2.47387916348192,2.45667615953896,2.41331857269211,2.08204812613733,2.15218735069341,2.27088736683398,2.19306633226287
"ENSRNOG00000017720","Mxd1",0.0762117196731694,0.930673941833166," ",3.61792076470301,3.33781246848906,3.08449104497935,2.90505700106373,3.41984040469861,3.41224416265264,3.21569374796709,3.45992179377379
"ENSRNOG00000017723","Cept1",-0.356891888991721,0.295256775386538," ",5.2346242093102,5.22661802896702,5.3186439045845,5.39596539622535,4.8806803153352,4.90391084409973,4.95288757404899,5.01971612493193
"ENSRNOG00000017724","Sf3b3",0.449799580466995,0.536309588670772," ",3.37819882731892,3.10303743162437,2.80446811925906,2.90505700106373,3.66023084185906,3.50271711131983,3.64138378945982,3.14731970635557
"ENSRNOG00000017725","Pnlip",0.718655455441098,NA," ",2.92189743353692,2.47387916348192,1.99747436360799,2.41331857269211,3.13122549985147,3.41224416265264,2.88303386937755,3.14731970635557
"ENSRNOG00000017728","Edrf1",-0.0774374484419217,NA," ",2.25068820939312,2.47387916348192,2.45667615953896,2.41331857269211,2.46668202036372,1.90920078527791,2.4499307335768,2.40253563482961
"ENSRNOG00000017729","Psmg2",0.0389172697401484,NA," ",2.73088929068579,2.82248684954276,3.08449104497935,2.90505700106373,2.90075238056756,2.54176682048718,3.11309998781388,3.02600807093504
"ENSRNOG00000017730","Psmd1",0.229702913764398,0.445219958540241," ",5.64005042295434,5.58712504041152,5.8546706406783,5.46825180294551,5.91903134989568,5.91299010233827,5.85188102214351,5.82616995330815
"ENSRNOG00000017731","Agpat4",0.33767116851759,0.178858892193262," ",6.15953010148633,6.01736460601698,6.18650225717413,6.13405090056094,6.48564836139777,6.63702107444938,6.30011232120181,6.40263125275949
"ENSRNOG00000017737","Dgkz",0.234336217587804,0.60441629581433," ",5.61260319248223,5.22661802896702,5.01910307780892,4.35553939796838,5.36115695675413,5.6214708043112,5.27143646899317,5.33272223228395
"ENSRNOG00000017741","Nudt5",-0.585141905576229,0.359532880868044," ",3.37819882731892,3.33781246848906,3.85484505935888,4.35553939796838,3.2339808219747,3.31571569355352,3.21569374796709,3.02600807093504
"ENSRNOG00000017744","Dram2",-0.672362949430606,0.210265675495594," ",4.00327773883335,3.87440999862249,4.12610721590833,4.19439681223021,3.13122549985147,3.41224416265264,3.64138378945982,3.45992179377379
"ENSRNOG00000017745","Cog4",-0.146906123356394,0.76172005753465," ",4.61437789520552,4.74489730582901,4.64062258214282,4.86420531444165,4.63993731739756,4.65048224080644,4.46232026727742,4.48778097458873
"ENSRNOG00000017746","Pard6a",-0.792996812345028,NA," ",0.955888976426942,1.33253708570291,1.31990793961555,1.66151763179207,1.19763364086189,0.756171397546499,0.71167093792883,0.777832262941357
"ENSRNOG00000017748","Nkx6-2",-0.310759879426236,0.395009922872433," ",5.19815750337934,5.28396967031913,5.47244071531963,5.15444795911597,4.9120131269234,5.14771865214806,4.76265137357757,5.081911587969
"ENSRNOG00000017749","Nkg7",-1.12696161402378,NA," ",0.955888976426942,0,0,0,0,0,0.71167093792883,0
"ENSRNOG00000017751","Arl6ip1",-0.0364639789826927,0.912936301990072," ",6.21533717763682,6.32119737411774,6.45610144254908,6.3407256557787,6.29678576981971,6.37488799782307,6.15273060216683,6.34038253101819
"ENSRNOG00000017752","Mccc2",-0.00884571039366554,0.990025088399157," ",4.43796274023528,4.66079332907106,4.64062258214282,4.86420531444165,4.71291569056596,4.61035058741085,4.54346454497975,4.61942707655497
"ENSRNOG00000017753","Ercc2",0.314800166428557,NA," ",1.93331716602834,1.33253708570291,1.99747436360799,1.66151763179207,1.842883542693,2.15218735069341,2.06643335096257,1.94793199463306
"ENSRNOG00000017758","LOC361985",-1.06190543697275,0.00180786199386067," ",5.52698203648613,5.87531725846573,6.03010598946883,6.61995742323434,4.84865187410345,5.00023031788368,4.92287294900033,5.19879412736534
"ENSRNOG00000017759","Ucn3",0.604542566707962,NA," ",0.955888976426942,0,0,0,0.719679163848423,0,0.71167093792883,1.28042511035634
"ENSRNOG00000017762","Cdhr5",-0.405627605867483,NA," ",0,0,0,0,0.719679163848423,0,0,0
"ENSRNOG00000017765","Net1",0.0516628838463808,0.946237537452775," ",4.00327773883335,3.71672909254474,3.69733061414405,3.56284765376128,3.86622859881566,3.58784966025313,3.84716471914885,4.00050549042627
"ENSRNOG00000017766","Ca12",0.687316670318123,NA," ",0.955888976426942,1.33253708570291,1.31990793961555,0,1.5560356300827,1.24975165471999,1.18611994618132,1.65244434354464
"ENSRNOG00000017767","Mrvi1",0.69677396637924,NA," ",1.52584291029544,1.33253708570291,1.31990793961555,1.66151763179207,2.08204812613733,1.90920078527791,2.06643335096257,1.65244434354464
"ENSRNOG00000017770","Cdc123",-0.769505738007535,0.0416727199755541," ",5.16074507964881,5.87531725846573,5.89150594306613,6.41576138714702,5.08693675402258,5.14771865214806,4.95288757404899,5.25386605979663
"ENSRNOG00000017773","Crispld1",-0.239200291750903,NA," ",1.52584291029544,0,1.31990793961555,1.66151763179207,1.19763364086189,0.756171397546499,1.18611994618132,1.28042511035634
"ENSRNOG00000017777","Ahcy",-0.3905493023125,0.383923674194203," ",4.55793624879128,4.47627308369995,4.80410686241496,4.86420531444165,3.98884485750557,4.29300736711407,4.46232026727742,4.39283093543478
"ENSRNOG00000017780","Akr7a2",0.175819263330949,0.818646436315542," ",3.50303318058944,3.53967525712525,2.80446811925906,4.01296541855242,3.41984040469861,3.8167068072035,3.64138378945982,3.71670519974215
