"","","Cluster","C1","C2","C3","C4","T1","T2","T3","T4"
"ENSRNOG00000007351","Ggh","A","-0.123729628378875","0.481659805187364","0.800048804757881","1.32141152554878","-1.03846023222532","-0.435074173832799","-0.77576115867148","-0.230094942385546"
"ENSRNOG00000010018","Clec4a3","A","0.574668593442749","0.221391788426347","0.716094926144111","1.04305037844895","-1.45784563563499","-0.512283493346072","-0.211239147541353","-0.373837409939744"
"ENSRNOG00000010802","Ube3d","A","-0.740350865569728","0.777639321485248","0.760436317542294","1.20881715906706","-0.49860620113478","-0.0794082565194261","-0.510119895815351","-0.918407579055314"
"ENSRNOG00000048958","AABR07028816.1","A","-0.643561899533781","-0.643561899533781","1.35391246407421","1.01795573225829","-0.643561899533781","-0.643561899533781","0.0681090383950491","0.134270363407576"
"ENSRNOG00000015974","Tmem208","A","-0.0734350805312829","0.0703054463536912","0.80615716129203","1.55583720808907","-0.80549904390634","-0.545961995202474","-0.427957070929464","-0.579446625165224"
"ENSRNOG00000054208","AC129370.2","A","-0.695717595866785","-0.695717595866785","0.624190343748769","0.965800035925285","-0.695717595866785","0.0604538016797138","1.13242620211337","-0.695717595866785"
"ENSRNOG00000048659","LOC498316","A","0.0660258707560406","0.955195554270462","0.130183068335693","1.40383033560745","-0.669657654410404","-0.617539640552303","-0.681171349090975","-0.586866184915959"
"ENSRNOG00000011640","AABR07009931.1","A","-0.865577831772588","1.14767126169129","-0.865577831772588","0.795939800019482","-0.145898667924164","0.384173822947405","-0.865577831772588","0.414847278583749"
"ENSRNOG00000015936","LOC108349548","A","0.181758839967638","0.605036675558737","0.635202512035224","1.32764699657795","-0.884083077134793","-0.593360122382346","-0.756738849728645","-0.515462974893768"
"ENSRNOG00000032840","Sumo4","A","0.0411994413435397","0.516397839392796","0.796511009897436","1.30014660809018","-0.913185660074827","-0.352129617773613","-0.59114400255317","-0.79779561832234"
"ENSRNOG00000052845","LOC680322","A","0.0188793799519997","0.636657203540325","0.794312560559125","1.1099473649675","-0.615872460507801","-0.54293067287262","-0.150419665598248","-1.25057371004028"
"ENSRNOG00000008891","Ift20","A","0.0539602149490825","0.666085351352073","0.783544468093942","1.24310007938649","-0.668134310014835","-0.834942772287962","-0.662306001103784","-0.58130703037501"
"ENSRNOG00000024505","Ppp1r35","A","0.395543343051177","-0.0524749270038263","0.558136954493607","1.27903617677116","-0.683470547792748","0.176750903007932","-1.34023414430443","-0.333287758222879"
"ENSRNOG00000026162","Cetn4","A","0.0102712142211288","0.862620436452378","0.216259164366973","1.32243065858929","-1.0427833543101","-0.623585409694747","-0.697862046715793","-0.0473506629091256"
"ENSRNOG00000019908","Lamtor2","A","0.00788887301067742","0.679104657448353","0.658601363066702","1.28100452854916","-0.912373568652332","-0.638726255216624","-0.803435715918713","-0.272063882287224"
"ENSRNOG00000046426","Ankrd66","A","0.466746249489721","-1.05909666080572","0.260811278809833","1.35422191188638","-1.05909666080572","0.190654993914271","0.127023285375599","-0.281264397864364"
"ENSRNOG00000039048","Cd200r1","A","0.515676188475181","0.258666061271313","0.869277942768747","1.05590852866913","-1.01757946134871","-0.598381516733361","-0.148779751248032","-0.934787991854269"
"ENSRNOG00000039265","Psmg4","A","-0.0354422300271038","0.793675426786336","0.369282952576291","1.3443352340884","-0.989589283373567","-0.517567543322683","-0.802655406083777","-0.162039150643898"
"ENSRNOG00000022153","Tmem134","A","0.108675261140351","0.785437380898392","0.602839944878343","1.24962183955635","-0.747729840097242","-0.759062451394393","-0.720723286904785","-0.519058848077015"
"ENSRNOG00000053615","Mrpl50","A","-0.0863189331685104","0.658320906041017","0.722206788894747","1.31739271405076","-0.871246923178572","-0.499755311710214","-0.601183669000574","-0.639415571928652"
"ENSRNOG00000007372","Casp1","A","0.219276621613422","0.177533130374381","0.943745713894705","1.27070116619954","-0.796124487680554","-0.848675232869778","-0.295588114218641","-0.670868797313078"
"ENSRNOG00000042561","Cks1b","A","0.062571287808836","0.0221849289789695","0.810479676398238","1.43722249145449","-0.545571969394145","-0.773860719022903","-0.0999337915430005","-0.91309190468048"
"ENSRNOG00000022934","AABR07066818.1","A","1.06244729265492","0.461667212329496","0.449038066242143","0.790647758418659","-0.151190709524988","-0.870869873373411","-0.870869873373411","-0.870869873373411"
"ENSRNOG00000060436","Vti1b","A","-0.124374009821449","0.728275336202161","0.636719400742875","1.32405825471681","-0.676726778006415","-0.61428805643562","-0.861475094644494","-0.412189052753865"
"ENSRNOG00000021153","Fkbp2","A","-0.318707638037832","0.502266413638289","0.754741856945125","1.43075756681131","-0.660505455541346","-0.530175299269944","-0.765099198463813","-0.413278246081783"
"ENSRNOG00000049088","Ttc32","A","0.120063284585167","0.301203282672615","0.282656896027598","1.55370524901662","-0.958950606258758","-0.892633363673849","-0.351903415374959","-0.0541413269944377"
"ENSRNOG00000031802","LOC691427","A","-0.243153889004655","0.947968055474323","0.732942479705342","0.819453802514373","-0.707874200877065","-0.573177225258003","-1.1824146401024","0.206255617548086"
"ENSRNOG00000042886","Rps28","A","0.0934794215522503","0.621705863442132","0.6987451994369","1.24109535629492","-1.06041917939855","-0.680501952442895","-0.514831200326339","-0.399273508558418"
"ENSRNOG00000000907","Alox5ap","A","0.0776474451037075","0.431340844491038","0.789650593228894","1.3076359692994","-0.995471662605321","-0.726735373260194","-0.447673531895223","-0.436394284362303"
"ENSRNOG00000054085","AABR07033829.1","A","-0.450629154228019","0.692891553708689","0.944588770994521","1.01287836731641","-1.09947031877648","-0.0807044716825445","-0.73158771133701","-0.287967035995567"
"ENSRNOG00000012779","Msr1","A","0.141011483755125","0.104214082940842","0.434803038717987","1.43572518671583","-0.813629450458378","-1.11991342582108","0.2395221700577","-0.421733085908021"
"ENSRNOG00000008277","Bag1","A","-0.0375079421872977","0.620545723518195","0.717770422280527","1.28962663695303","-0.913645335496534","-0.70860656792692","-0.658177263954162","-0.310005673186843"
"ENSRNOG00000002632","Naca","A","-0.011146758507234","0.479235811023615","0.734670626209573","1.36866588135417","-0.898191477595804","-0.537898477109688","-0.709238715702823","-0.426096889671801"
"ENSRNOG00000006939","Ndufa7","A","0.048689792701289","0.506891072327917","0.567187809964708","1.42798604526227","-0.776284137103744","-0.499223330864486","-0.895135937690575","-0.380111314597373"
"ENSRNOG00000050337","AABR07054264.1","A","-0.72893794447677","-0.72893794447677","0.590969995138785","0.9325796873153","0.468695696385121","-0.72893794447677","-0.72893794447677","0.923506399067874"
"ENSRNOG00000015989","Mrpl32","A","0.102410263741641","0.275713982720068","0.862324420169937","1.35368750931586","-0.771944921976932","-0.730149482181506","-0.664318744102433","-0.427723027686636"
"ENSRNOG00000028826","AC128901.1","A","0.1235028519946","0.500150961270565","1.16508823917565","0.829131507359728","-0.832386124432342","-0.832386124432342","-0.120715186503513","-0.832386124432342"
"ENSRNOG00000004135","RGD1311745","A","0.0596092502610688","0.409555976059753","0.672210251226329","1.39603178793189","-0.726380120250332","-0.968518022659202","-0.479236686964009","-0.363272435605499"
"ENSRNOG00000017817","Cox4i1","A","-0.132140326114529","0.613909136673547","0.584378821999193","1.43033947628983","-0.708508101305103","-0.614615664997485","-0.741078716533364","-0.432284626012088"
"ENSRNOG00000051703","Metazoa_SRP","A","0.115232686368034","0.491880795644","1.15681807354908","0.820861341733162","-0.840656290058908","-0.840656290058908","-0.840656290058908","-0.0628240271175511"
"ENSRNOG00000057722","AABR07000714.2","A","-0.807421427072287","0.525115658630621","1.1900529365357","0.854096204719783","-0.807421427072287","-0.0512500295257876","-0.0957504891434571","-0.807421427072287"
"ENSRNOG00000050563","Sub1","A","0.00120317432256734","0.723418145318698","0.727059380194991","1.1906046546357","-0.916725796110629","-0.651148904159643","-0.732804457262809","-0.341606196938876"
"ENSRNOG00000058421","AABR07034745.1","A","-0.808422455312236","0.524114630390672","1.18905190829575","0.853095176479834","-0.0887432914638128","-0.0522510577657368","-0.808422455312236","-0.808422455312236"
"ENSRNOG00000032289","AABR07067814.1","A","-0.810129035246644","0.522408050456264","1.18734532836134","0.851388596545426","-0.810129035246644","-0.810129035246644","-0.0984580973178143","-0.0322967723052869"
"ENSRNOG00000031710","Spink2","A","1.2922123587398","-0.641104807288533","-0.641104807288533","1.02041282450354","-0.641104807288533","0.115066590257967","-0.641104807288533","0.136727455652824"
"ENSRNOG00000047364","LOC687508","A","0.270054020130909","1.32741413716785","0.634072983319521","-0.685834956296033","0.511798684565857","-0.685834956296033","-0.685834956296033","-0.685834956296033"
"ENSRNOG00000052419","AABR07065531.8","A","-0.416251431163862","0.916285654539046","1.58122293244413","-0.416251431163862","-0.416251431163862","-0.416251431163862","-0.416251431163862","-0.416251431163862"
"ENSRNOG00000049931","LOC288913","A","0.0709826066887613","0.470244647165769","0.68539422780659","1.35086112592851","-1.01271119225576","-0.46334474433782","-0.476785150231832","-0.624641520764212"
"ENSRNOG00000050252","LOC100911668","A","-0.858956113721063","-0.858956113721063","0.460951825894492","0.802561518071007","-0.858956113721063","-0.102784716174563","0.327163832460258","1.08897588091199"
"ENSRNOG00000027039","Mrpl22","A","-0.0650976052031442","0.730100831782165","0.589729704867861","1.30835501952234","-0.803066389213469","-0.37986217124358","-0.563941822644932","-0.816217567867237"
"ENSRNOG00000004273","Ifitm1","A","0.722481297100375","-0.520637167541447","0.475530464078238","0.947427152127716","-0.515035263257316","-1.32867296635516","0.555048243386362","-0.336141759538767"
"ENSRNOG00000005918","RGD1563941","A","0.0281871292237144","0.635110307026985","0.616194638744155","1.31026325709035","-0.859818618769076","-0.793501376184166","-0.636268810499499","-0.300166526632465"
"ENSRNOG00000042825","Cd300le","A","0.0670874342850656","-0.680538958610535","0.7063277848252","1.04568507632827","-0.688449890358755","-1.17014979172126","0.674873044508852","0.0451653007431521"
"ENSRNOG00000029996","AABR07054368.1","A","0.124270969844555","0.976620192075804","0.330258919990399","1.14470439133117","-0.928783598686675","-0.21721645427066","-0.583862291092367","-0.84599212919223"
"ENSRNOG00000032215","Cdyl","A","-0.174496719712889","0.567122847282775","0.626332403868725","1.42501521513848","-0.847872921805403","-0.589924798293114","-0.464485950088886","-0.541690076389688"
"ENSRNOG00000053456","Lage3","A","-0.239728926072456","0.534990913372703","0.663241270069477","1.39724116254575","-0.769809270629","-0.644076455244375","-0.753615731532784","-0.188242962509317"
"ENSRNOG00000018207","Dynlt1","A","0.0879080137397974","0.485522323785879","0.753669384341012","1.3099546674259","-0.816634770236464","-0.439103991422483","-0.669881234773878","-0.711434392859768"
"ENSRNOG00000028640","Siva1","A","-0.129088707727546","0.698047196465309","0.444725772955604","1.37320014652867","-1.08372964194105","-0.487577921330339","-0.368877905189773","-0.446698939760882"
"ENSRNOG00000043324","Upk2","A","-0.050265585085415","0.32638252419055","0.313753378103197","1.40716401117975","-1.00615456151236","0.243597093207635","-1.00615456151236","-0.228322298571"
"ENSRNOG00000015677","LOC100909857","A","0.101817367710779","-0.0914884568817551","-1.42402554258466","1.48103145847906","0.132010087498036","-0.174273887864671","0.118529405871536","-0.143600432228327"
"ENSRNOG00000019041","Psme1","A","0.0521571280782549","0.315135388710925","0.781883874657132","1.37279153247214","-0.85300933387537","-0.721722979039725","-0.357810578016505","-0.589425032986854"
"ENSRNOG00000031060","LOC498826","A","0.0187010844478883","0.395349193723854","0.3827200476365","1.47613068071305","-0.217508728130631","-0.181016494432555","-0.937187891979054","-0.937187891979054"
"ENSRNOG00000004179","Nts","A","-0.140520080972121","0.106744409595692","0.765774204156019","1.26940980234876","-0.461012488777423","-1.07888070819996","-0.781137325316569","0.319622187165598"
"ENSRNOG00000038330","RGD1359508","A","0.158850388084985","0.903490227294512","0.097541957582326","1.30673340165132","-0.626077601925076","-0.441587408223029","-1.00470471378988","-0.394246250675157"
"ENSRNOG00000022957","Ctxn3","A","0.55541584772463","0.456005263730464","0.437986533446771","1.19636606794899","-0.810445955729594","-1.1167299310923","-0.300048234849719","-0.418549591179237"
"ENSRNOG00000013110","Nudt2","A","0.000134556702401589","0.754369214351602","0.478338157098173","1.30672605085866","-0.913780948769566","-0.763502354736119","-0.499399916809745","-0.362884758695411"
"ENSRNOG00000001531","Chac2","A","-0.0541170773664934","0.601210640851956","0.670352014914789","1.34959456985277","-0.736289745253324","-0.654554873674507","-0.568981813198557","-0.607213716126635"
"ENSRNOG00000030726","Asgr2","A","0.329442425064361","0.529159488152037","0.361997116090054","1.39711354640059","-0.575881147509254","-0.939392635005079","-0.59494502717606","-0.507493766016645"
"ENSRNOG00000054024","AC098750.2","A","-0.723295165083896","0.609241920619012","-0.723295165083896","0.938222466708174","-0.723295165083896","0.526456489636096","0.819259783372303","-0.723295165083896"
"ENSRNOG00000019936","Anapc15","A","-0.110473347816454","0.464881119869951","0.823190868607807","1.2723395937444","-0.535681367342051","-0.451531107701798","-0.41413325651631","-1.04859250284554"
"ENSRNOG00000046156","Zbtb33","A","-0.409737434245541","-0.409737434245541","1.58773692936245","-0.409737434245541","-0.409737434245541","-0.409737434245541","-0.409737434245541","0.870687676110796"
"ENSRNOG00000050796","AABR07026893.1","A","-0.08741213429811","0.159852356269703","1.06677638815024","1.01643670001086","-0.407904542103412","-1.02577276152594","-0.907072745385379","0.185096738882039"
"ENSRNOG00000055079","Ndufaf2","A","-0.0651898521007515","0.392991786657045","0.144763873946039","1.684285350859","-0.476843426250749","-0.569099179309652","-0.765649593995199","-0.345258959805736"
"ENSRNOG00000016525","Susd3","A","0.0837176716526433","0.455865812591226","0.671725181173084","1.36579379951928","-0.804288076340147","-0.737970833755237","-0.58073826807057","-0.454105286770278"
"ENSRNOG00000052734","AABR07051310.1","A","-0.505603496376033","1.50764559708785","0.814304443239521","-0.505603496376033","-0.505603496376033","-0.505603496376033","0.206067441552797","-0.505603496376033"
"ENSRNOG00000056435","Cmc4","A","-0.570382116333168","0.947608070721809","1.27819702649895","0.13524653903196","-0.806591928911687","-0.770099695213611","-0.34015114657879","0.126173250784533"
"ENSRNOG00000024170","Phf5a","A","0.104537632001431","0.707420622098084","0.292888105269445","1.42496457227371","-0.607043082656775","-0.739070209779564","-0.586622032329013","-0.597075606877323"
"ENSRNOG00000049446","LOC100366030","A","-0.91044939381105","1.28043678843825","0.368175815152572","0.834829326773248","-0.880256674023793","-0.284104953413083","-0.165404937272517","-0.243225971843626"
"ENSRNOG00000010407","LOC103690024","A","0.0349864000320455","0.411634509308011","-0.920902576394897","1.49241599629721","0.276731064466994","-0.164731178848398","-0.209231638466067","-0.920902576394897"
"ENSRNOG00000042727","RGD1563159","A","-0.154618138971487","0.217530001967096","1.11133483339211","1.12745798889515","-0.418825409293555","-0.525420048944971","-1.05736363167712","-0.300095595367226"
"ENSRNOG00000001420","Fis1","A","0.114604181308295","0.643600848928393","0.574961935262906","1.29559656408023","-0.768518738872142","-0.546156994715115","-0.810203157417551","-0.503884638575015"
"ENSRNOG00000057649","Psmd10","A","-0.0653450952650765","0.9552218337964","0.666540932231606","0.96317455893196","-1.01961990191667","-0.473959778479093","-0.787027323325474","-0.238985225973651"
"ENSRNOG00000019675","Pycard","A","0.227223038519435","0.618057260834725","0.496132182666422","1.29623213625075","-0.957463442297664","-0.542500129311701","-0.642522074898135","-0.495158971763829"
"ENSRNOG00000019384","Med11","A","-0.0621925509609067","0.375604825184375","0.714901047743103","1.41435491465694","-0.568515218525099","-0.417979704625843","-0.803586032570086","-0.652587280902485"
"ENSRNOG00000055068","Ppial4d","A","0.546757629436875","-0.127678658170799","0.182618301668366","1.26349035128357","-0.0172787106857131","-1.42539646721752","-0.491819149911052","0.0693067035962667"
"ENSRNOG00000003650","Nt5c","A","0.535603079318912","0.0381756084865887","0.0224008786306973","1.29604814590245","-1.25539432112887","-0.0658726996993844","-0.788953538795971","0.217992847285575"
"ENSRNOG00000047786","Ogn","A","-0.0946145115295192","0.481556029107775","0.271629082329357","1.12133682889142","-0.650636227388522","-1.22514503874441","-0.5436594911529","0.639533328486797"
"ENSRNOG00000016469","Fxyd2","A","0.461903082343755","-0.61539580211361","0.175823223681574","1.17674537167942","-0.341499302500368","-1.3788932408575","0.123953492409185","0.397363175357546"
"ENSRNOG00000020769","Crebrf","A","-0.185050436903212","0.66758594153008","0.646898049186279","1.29886093607047","-0.600828401438815","-0.655663743901449","-0.8397433953028","-0.332058949240549"
"ENSRNOG00000016686","Tmem167a","A","0.790234343483225","0.857469542418824","-0.432374541221155","0.83867381176787","-0.0970251815019005","-1.1567782054882","-0.0310270052154666","-0.769172764243191"
"ENSRNOG00000012410","S100a1","A","-0.536433028228419","0.532014999262127","0.511897644867582","1.35649918740749","-0.307251340491108","-0.153887114777231","-1.15643233944031","-0.246408008600136"
"ENSRNOG00000025060","Nanos1","A","0.4944851473359","0.574417074771444","-1.43883201869244","0.974486553999671","0.117203611390264","-0.682660621145936","-0.252712072511115","0.213612324852208"
"ENSRNOG00000013118","Atox1","A","0.0317904310203359","0.545079116345334","0.654218221020769","1.33897750651758","-0.688647727347415","-0.577084519986347","-0.686104848878054","-0.618228178692194"
"ENSRNOG00000058364","AABR07051515.1","A","0.732673215235876","0.539367390643342","1.20430466854842","-0.793169695059566","-0.793169695059566","-0.793169695059566","-0.0814987571307358","-0.0153374321182085"
"ENSRNOG00000006471","Pvalb","A","0.693959210860576","0.66875622015216","0.308639455807666","0.9148276169807","-0.612819581541306","-0.212730788396375","-1.28908096335289","-0.471551170510531"
"ENSRNOG00000033045","H2aj","A","0.129410016272986","0.6567853861453","0.535789066021912","1.28546911281895","-0.514667550960042","-0.522769833783713","-0.844293686163666","-0.725722510351726"
"ENSRNOG00000000854","Ncr3","A","0.0963093529196482","-0.859579623507294","0.46032831610826","1.55373894918481","-0.139900459658871","-0.103408225960795","-0.147908685578465","-0.859579623507294"
"ENSRNOG00000007663","LOC100911372","A","0.219460820521697","0.764626649134097","0.591353450305641","1.10781123988805","-0.910907479522271","-0.804553083614053","-0.529656804642753","-0.438134792070402"
"ENSRNOG00000029954","AY172581.7","A","1.52666402782285","-0.406653138205486","0.913254801410068","-0.406653138205486","-0.406653138205486","-0.406653138205486","-0.406653138205486","-0.406653138205486"
"ENSRNOG00000061237","Dio1","A","0.189868085367858","1.2472282024048","-0.766020891059084","0.895496740732986","-0.0463417272106608","-0.766020891059084","-0.766020891059084","0.0118113718822731"
"ENSRNOG00000049829","AABR07060872.1","A","0.0428345047717467","0.122766432207291","1.42841413894964","0.522835911435517","-1.17080349740817","-0.273651075779344","-0.0623388632764297","-0.610057550900253"
"ENSRNOG00000059093","AABR07012583.2","A","0.427255470846853","-0.0487650458236359","1.07409782675312","0.936701953369793","-1.15232573482691","-0.380797296750581","-0.209825167878905","-0.646342005689738"
"ENSRNOG00000002671","Nme2","A","0.100668708081127","0.529017074800525","0.612475860387441","1.29684715812288","-0.954455605229564","-0.641171385619115","-0.6068907725858","-0.336491037957496"
"ENSRNOG00000013578","Trem2","A","0.0132312540908543","-0.0503963575250896","0.89391241844008","1.30111302669558","-1.00489108144581","-0.680350384645108","-0.0483928798923481","-0.424225995718155"
"ENSRNOG00000057214","AABR07043510.1","A","0.0880391872930821","-0.86784978913386","0.452058150481694","1.54546878355825","-0.148170625285437","-0.111678391587361","-0.86784978913386","-0.0900175261925032"
"ENSRNOG00000003833","Nenf","A","0.00586233040278827","0.522063417646008","0.725423359592948","1.22098997877184","-0.678699358737439","-0.492245943166449","-1.04110901429386","-0.262284770215841"
"ENSRNOG00000007769","Marchf2","A","0.124611247978164","0.793345524858657","0.738420781895718","1.0223581189744","-0.677529533206879","-0.529724921832191","-0.934719797800119","-0.536761420867754"
"ENSRNOG00000051325","AABR07039000.1","A","-1.44305816170068","0.570190931763197","1.01361799783828","0.218459470091388","0.399825380992315","-0.19330650698069","0.0994967867555165","-0.665225898759325"
"ENSRNOG00000060308","AC115420.4","A","-0.397949288723664","-0.397949288723664","1.59952507488432","-0.397949288723664","-0.397949288723664","-0.397949288723664","0.788170657457657","-0.397949288723664"
"ENSRNOG00000016952","Uqcr11","A","-0.11780981944472","0.737555534355657","0.649705457937285","1.23388383040625","-0.759292577176643","-0.470793386252807","-0.725604998619173","-0.547644041205849"
"ENSRNOG00000018616","Cdc42ep5","A","-0.19256545955624","0.0306254945325586","0.875643131256867","1.36213659830755","-0.600370126256363","-0.534052883671454","-0.900698720493161","-0.0407180341197524"
"ENSRNOG00000013468","Prxl2b","A","-0.461186498352186","0.882277530060913","0.356008356445543","1.25247422818215","-0.700148580102268","-0.399035131656649","-0.883325471667804","-0.0470644329096981"
"ENSRNOG00000028243","Derl3 ENSRNOG00000028243","A","0.045018376845678","-0.910870599581264","-0.910870599581264","1.50244797311084","0.286763041280626","-0.154699202034765","0.275249346600056","-0.133038336639907"
"ENSRNOG00000001943","Retnlg","A","-0.740055165459079","1.2731939280048","-0.740055165459079","0.92146246633299","-0.740055165459079","0.0161162320874197","-0.0283842275302497","0.0377770974822776"
"ENSRNOG00000003748","RGD1565785","A","0.320228325246251","0.411825884103221","1.10982571727342","0.860460665440204","-0.567777422746539","-0.793829379962292","-0.582517167459377","-0.758216621894893"
"ENSRNOG00000005195","Cst3","A","0.104644673311293","0.768251896374945","0.652917680499218","1.09773467624763","-0.751252489325957","-0.544750199038182","-0.923582892874654","-0.403963345194294"
"ENSRNOG00000002721","Ndufb4","A","-0.0599576866053013","0.815641724518228","0.391844274784198","1.29545314568981","-0.802223346175371","-0.567756610281984","-0.715142988382864","-0.357858513546713"
"ENSRNOG00000024845","Mrps21","A","0.161014993634906","0.564980090611645","0.502150818186792","1.33656281709616","-0.549138942066814","-0.687129661758083","-0.841544245005611","-0.486895870698994"
"ENSRNOG00000019178","Taf10","A","0.022426322746651","0.597393247038106","0.498216393147384","1.33371147075363","-0.931618565474801","-0.490331563635696","-0.714425659293791","-0.315371645281483"
"ENSRNOG00000019246","Psme2","A","0.0319768106903071","0.445309796375979","0.49314363970795","1.46819592122006","-0.659730839285312","-0.574646662082172","-0.678794718952117","-0.525453947674702"
"ENSRNOG00000020354","Mrpl23","A","0.203532797344227","0.492403040565806","0.439042966005895","1.39173090775486","-0.842997375142424","-0.6543259634565","-0.608772559944215","-0.420613813127647"
"ENSRNOG00000018471","LOC100362339","A","0.27389261418382","-0.681996362243122","-0.681996362243122","0.979521269548948","-0.681996362243122","-0.681996362243122","0.504123583938198","0.970447981301521"
"ENSRNOG00000029171","AY172581.3","A","0.27389261418382","-0.681996362243122","-0.681996362243122","0.979521269548948","-0.681996362243122","-0.681996362243122","0.504123583938198","0.970447981301521"
"ENSRNOG00000039297","Mrpl52","A","-0.0311659250350838","0.594249808621337","0.62153860305465","1.27909423666104","-0.969889168403506","-0.60572079911794","-0.522389559979932","-0.365717195800562"
"ENSRNOG00000001859","Sdf2l1","A","-0.0609009606838864","0.259917905832842","0.624988177415041","1.49554710171605","-0.564109449738909","-0.451542464175615","-0.560435434196033","-0.743464876169489"
"ENSRNOG00000005743","Dapl1","A","-0.999067261930243","-0.999067261930243","0.998407101677745","0.662450369861827","-0.27938809808182","0.250684392789749","-0.287396324001414","0.6533770816144"
"ENSRNOG00000057058","Cd300a","A","0.718362842001621","0.101694027562295","0.43228298333944","1.19066251784165","-0.290137009782296","-0.755353550442379","-0.30575178495705","-1.09176002556329"
"ENSRNOG00000020455","Cst6","A","0.195124622200308","0.418315576289106","0.748904532066252","1.21555804368693","-0.499527957110113","-0.80581193247282","-0.869443641011492","-0.403119243648169"
"ENSRNOG00000011488","Sergef","A","-0.216973949589214","0.435871406765644","0.684277534990489","1.35556371929105","-0.455936031339296","-0.628157514281668","-0.92730168912042","-0.247343476716581"
"ENSRNOG00000024733","Mnd1","A","0.0451074644510618","0.532513647619499","-0.160827506228826","1.42432155521935","-0.761056281995957","-0.724564048297881","0.347408352135779","-0.702903182903023"
"ENSRNOG00000020626","Snrnp25","A","-0.225447600266697","0.572038153057265","0.730958105084476","1.25109986535115","-0.800332661623679","-0.715840722746933","-0.62283241509727","-0.189642723758309"
"ENSRNOG00000003983","Pfdn2","A","-0.262010773098448","0.824849981762903","0.590611233096957","1.21146001810302","-0.719250743007522","-0.572579487409087","-0.710716018858903","-0.362364210588919"
"ENSRNOG00000015215","Cript","A","-0.0194696941346324","0.698927085512363","0.559434882911768","1.2387426671905","-0.517877689775925","-0.712563558695782","-0.902557964983689","-0.344635728024601"
"ENSRNOG00000015703","Hypk","A","-0.285452703736754","0.851792375478014","0.355860290271274","1.2792881942569","-0.772741279479287","-0.3071472278295","-0.834245364785341","-0.287354284175304"
"ENSRNOG00000029042","Mt-nd6","A","0.267411291418485","0.954122547073741","0.850803949322254","0.631947630142802","-0.853739787837249","-0.697000084526723","-0.742135455177165","-0.411410090416144"
"ENSRNOG00000057054","LOC103690118","A","0.162450194793553","0.649856377961991","1.09328344403708","0.298124916290181","-0.643713551653465","-0.113641060781896","-1.36339271550189","-0.0829676051455523"
"ENSRNOG00000042421","RGD1559909","A","0.0925571730721089","0.654604644149185","0.324803689261712","1.30673653504277","-0.779150771758871","-0.289330380648985","-0.988603637128372","-0.321617251989544"
"ENSRNOG00000045790","Fam50a","A","0.427637429714028","0.143884959494186","0.1246963850819","0.167057356130217","-1.83975466754836","0.192059362622065","0.24559349182876","0.538825682677204"
"ENSRNOG00000019206","Nupr1","A","0.117111159216093","0.40403621043066","-0.346711643364762","1.61662657938695","-0.541006056857349","-0.855491421904836","-0.235535178913986","-0.159029647992769"
"ENSRNOG00000055257","Selenof","A","-0.0402891346770184","0.433005565271613","0.608786233446719","1.39733710331524","-0.769198937279534","-0.599750989029865","-0.602937541989943","-0.426952299057207"
"ENSRNOG00000019574","Cuedc2","A","-0.267641309552835","0.37524495428278","0.869948092000544","1.19690354430538","-1.00061892002633","-0.669860516911013","-0.369385736112802","-0.134590107985723"
"ENSRNOG00000009151","Mipol1","A","-0.451532629802964","0.500979935282608","0.980917942191758","1.12704779790224","-0.242204563488412","-0.525228427961551","-0.764242812741109","-0.625737241382569"
"ENSRNOG00000028584","Alkbh2","A","0.13490720835756","0.622313391525997","-1.39093570193788","1.02238287075422","-0.671256538089459","0.225895883539362","-0.204815755756562","0.261508641606761"
"ENSRNOG00000052027","U5","A","0.672385948657864","-0.853456961637578","0.466450977977977","0.808060670154492","-0.853456961637578","-0.853456961637578","0.689097986818621","-0.0756246986962207"
"ENSRNOG00000045561","Uqcc3","A","-0.194659948104512","0.58321764491019","0.509606061274465","1.41126704342175","-0.602392617018419","-0.51603047619597","-0.673158664734924","-0.517849043552587"
"ENSRNOG00000020487","Coa3","A","0.0875299570372308","0.422155852734447","0.517690592630629","1.41271498430772","-0.72415605341198","-0.499376571784204","-0.688042792866773","-0.528515968647069"
"ENSRNOG00000003211","Srp9","A","-0.123509400840126","0.726669455380801","0.620338526929634","1.22923324469474","-0.595234994715083","-0.600055274507845","-0.754150889493809","-0.503290667448318"
"ENSRNOG00000042372","LOC102553278","A","-0.662726597850648","-0.662726597850648","0.657181341764907","0.998791033941422","-0.662726597850648","-0.662726597850648","0.879828350605551","0.11510566509071"
"ENSRNOG00000061215","Crym","A","-0.841602894036383","-0.249242026708215","0.773827757575741","1.27989593217519","-0.451527077765026","0.392101643166728","-0.136585710365498","-0.766867624042537"
"ENSRNOG00000059272","U5","A","-0.695464288978816","0.637072796724092","0.624443650636739","0.966053342813254","-0.695464288978816","0.554287365741177","-0.695464288978816","-0.695464288978816"
"ENSRNOG00000047922","AABR07046628.1","A","0.717204373430219","-0.360094511027146","1.14714307822194","0.0399749682010806","-0.817307974408326","-0.0132562237787224","0.379254783495649","-1.09291849413469"
"ENSRNOG00000018927","Sprn","A","0.388212600784563","1.33624885397104","-1.13763030951088","0.523887322281191","-0.417951145662456","-0.38145891196438","0.0484896366704413","-0.359798046569522"
